DPU 43, Thread 11, Cycles: 576
DPU 43, Thread 12, Cycles: 576
DPU 43, Thread 13, Cycles: 576
DPU 43, Thread 14, Cycles: 592
DPU 43, Thread 15, Cycles: 384
DPU 44, Thread 0, Cycles: 576
DPU 44, Thread 1, Cycles: 448
DPU 44, Thread 2, Cycles: 480
DPU 44, Thread 3, Cycles: 464
DPU 44, Thread 4, Cycles: 496
DPU 44, Thread 5, Cycles: 496
DPU 44, Thread 6, Cycles: 512
DPU 44, Thread 7, Cycles: 544
DPU 44, Thread 8, Cycles: 560
DPU 44, Thread 9, Cycles: 576
DPU 44, Thread 10, Cycles: 576
DPU 44, Thread 11, Cycles: 576
DPU 44, Thread 12, Cycles: 576
DPU 44, Thread 13, Cycles: 576
DPU 44, Thread 14, Cycles: 592
DPU 44, Thread 15, Cycles: 384
DPU 45, Thread 0, Cycles: 576
DPU 45, Thread 1, Cycles: 448
DPU 45, Thread 2, Cycles: 480
DPU 45, Thread 3, Cycles: 464
DPU 45, Thread 4, Cycles: 496
DPU 45, Thread 5, Cycles: 496
DPU 45, Thread 6, Cycles: 512
DPU 45, Thread 7, Cycles: 544
DPU 45, Thread 8, Cycles: 560
DPU 45, Thread 9, Cycles: 576
DPU 45, Thread 10, Cycles: 576
DPU 45, Thread 11, Cycles: 576
DPU 45, Thread 12, Cycles: 576
DPU 45, Thread 13, Cycles: 576
DPU 45, Thread 14, Cycles: 592
DPU 45, Thread 15, Cycles: 384
DPU 46, Thread 0, Cycles: 576
DPU 46, Thread 1, Cycles: 448
DPU 46, Thread 2, Cycles: 480
DPU 46, Thread 3, Cycles: 464
DPU 46, Thread 4, Cycles: 496
DPU 46, Thread 5, Cycles: 496
DPU 46, Thread 6, Cycles: 512
DPU 46, Thread 7, Cycles: 544
DPU 46, Thread 8, Cycles: 560
DPU 46, Thread 9, Cycles: 576
DPU 46, Thread 10, Cycles: 576
DPU 46, Thread 11, Cycles: 576
DPU 46, Thread 12, Cycles: 576
DPU 46, Thread 13, Cycles: 576
DPU 46, Thread 14, Cycles: 592
DPU 46, Thread 15, Cycles: 384
DPU 47, Thread 0, Cycles: 576
DPU 47, Thread 1, Cycles: 448
DPU 47, Thread 2, Cycles: 480
DPU 47, Thread 3, Cycles: 464
DPU 47, Thread 4, Cycles: 496
DPU 47, Thread 5, Cycles: 496
DPU 47, Thread 6, Cycles: 512
DPU 47, Thread 7, Cycles: 544
DPU 47, Thread 8, Cycles: 560
DPU 47, Thread 9, Cycles: 576
DPU 47, Thread 10, Cycles: 576
DPU 47, Thread 11, Cycles: 576
DPU 47, Thread 12, Cycles: 576
DPU 47, Thread 13, Cycles: 576
DPU 47, Thread 14, Cycles: 592
DPU 47, Thread 15, Cycles: 384
DPU 48, Thread 0, Cycles: 576
DPU 48, Thread 1, Cycles: 448
DPU 48, Thread 2, Cycles: 480
DPU 48, Thread 3, Cycles: 464
DPU 48, Thread 4, Cycles: 496
DPU 48, Thread 5, Cycles: 496
DPU 48, Thread 6, Cycles: 512
DPU 48, Thread 7, Cycles: 544
DPU 48, Thread 8, Cycles: 560
DPU 48, Thread 9, Cycles: 576
DPU 48, Thread 10, Cycles: 576
DPU 48, Thread 11, Cycles: 576
DPU 48, Thread 12, Cycles: 576
DPU 48, Thread 13, Cycles: 576
DPU 48, Thread 14, Cycles: 592
DPU 48, Thread 15, Cycles: 384
DPU 49, Thread 0, Cycles: 576
DPU 49, Thread 1, Cycles: 448
DPU 49, Thread 2, Cycles: 480
DPU 49, Thread 3, Cycles: 464
DPU 49, Thread 4, Cycles: 496
DPU 49, Thread 5, Cycles: 496
DPU 49, Thread 6, Cycles: 512
DPU 49, Thread 7, Cycles: 544
DPU 49, Thread 8, Cycles: 560
DPU 49, Thread 9, Cycles: 576
DPU 49, Thread 10, Cycles: 576
DPU 49, Thread 11, Cycles: 576
DPU 49, Thread 12, Cycles: 576
DPU 49, Thread 13, Cycles: 576
DPU 49, Thread 14, Cycles: 592
DPU 49, Thread 15, Cycles: 384
DPU 50, Thread 0, Cycles: 576
DPU 50, Thread 1, Cycles: 448
DPU 50, Thread 2, Cycles: 480
DPU 50, Thread 3, Cycles: 464
DPU 50, Thread 4, Cycles: 496
DPU 50, Thread 5, Cycles: 496
DPU 50, Thread 6, Cycles: 512
DPU 50, Thread 7, Cycles: 544
DPU 50, Thread 8, Cycles: 560
DPU 50, Thread 9, Cycles: 576
DPU 50, Thread 10, Cycles: 576
DPU 50, Thread 11, Cycles: 576
DPU 50, Thread 12, Cycles: 576
DPU 50, Thread 13, Cycles: 576
DPU 50, Thread 14, Cycles: 592
DPU 50, Thread 15, Cycles: 384
DPU 51, Thread 0, Cycles: 576
DPU 51, Thread 1, Cycles: 448
DPU 51, Thread 2, Cycles: 480
DPU 51, Thread 3, Cycles: 464
DPU 51, Thread 4, Cycles: 496
DPU 51, Thread 5, Cycles: 496
DPU 51, Thread 6, Cycles: 512
DPU 51, Thread 7, Cycles: 544
DPU 51, Thread 8, Cycles: 560
DPU 51, Thread 9, Cycles: 576
DPU 51, Thread 10, Cycles: 576
DPU 51, Thread 11, Cycles: 576
DPU 51, Thread 12, Cycles: 576
DPU 51, Thread 13, Cycles: 576
DPU 51, Thread 14, Cycles: 592
DPU 51, Thread 15, Cycles: 384
DPU 52, Thread 0, Cycles: 576
DPU 52, Thread 1, Cycles: 448
DPU 52, Thread 2, Cycles: 480
DPU 52, Thread 3, Cycles: 464
DPU 52, Thread 4, Cycles: 496
DPU 52, Thread 5, Cycles: 496
DPU 52, Thread 6, Cycles: 512
DPU 52, Thread 7, Cycles: 544
DPU 52, Thread 8, Cycles: 560
DPU 52, Thread 9, Cycles: 576
DPU 52, Thread 10, Cycles: 576
DPU 52, Thread 11, Cycles: 576
DPU 52, Thread 12, Cycles: 576
DPU 52, Thread 13, Cycles: 576
DPU 52, Thread 14, Cycles: 592
DPU 52, Thread 15, Cycles: 384
DPU 53, Thread 0, Cycles: 576
DPU 53, Thread 1, Cycles: 448
DPU 53, Thread 2, Cycles: 480
DPU 53, Thread 3, Cycles: 464
DPU 53, Thread 4, Cycles: 496
DPU 53, Thread 5, Cycles: 496
DPU 53, Thread 6, Cycles: 512
DPU 53, Thread 7, Cycles: 544
DPU 53, Thread 8, Cycles: 560
DPU 53, Thread 9, Cycles: 576
DPU 53, Thread 10, Cycles: 576
DPU 53, Thread 11, Cycles: 576
DPU 53, Thread 12, Cycles: 576
DPU 53, Thread 13, Cycles: 576
DPU 53, Thread 14, Cycles: 592
DPU 53, Thread 15, Cycles: 384
DPU 54, Thread 0, Cycles: 576
DPU 54, Thread 1, Cycles: 448
DPU 54, Thread 2, Cycles: 480
DPU 54, Thread 3, Cycles: 464
DPU 54, Thread 4, Cycles: 496
DPU 54, Thread 5, Cycles: 496
DPU 54, Thread 6, Cycles: 512
DPU 54, Thread 7, Cycles: 544
DPU 54, Thread 8, Cycles: 560
DPU 54, Thread 9, Cycles: 576
DPU 54, Thread 10, Cycles: 576
DPU 54, Thread 11, Cycles: 576
DPU 54, Thread 12, Cycles: 576
DPU 54, Thread 13, Cycles: 576
DPU 54, Thread 14, Cycles: 592
DPU 54, Thread 15, Cycles: 384
DPU 55, Thread 0, Cycles: 576
DPU 55, Thread 1, Cycles: 448
DPU 55, Thread 2, Cycles: 480
DPU 55, Thread 3, Cycles: 464
DPU 55, Thread 4, Cycles: 496
DPU 55, Thread 5, Cycles: 496
DPU 55, Thread 6, Cycles: 512
DPU 55, Thread 7, Cycles: 544
DPU 55, Thread 8, Cycles: 560
DPU 55, Thread 9, Cycles: 576
DPU 55, Thread 10, Cycles: 576
DPU 55, Thread 11, Cycles: 576
DPU 55, Thread 12, Cycles: 576
DPU 55, Thread 13, Cycles: 576
DPU 55, Thread 14, Cycles: 592
DPU 55, Thread 15, Cycles: 384
DPU 56, Thread 0, Cycles: 576
DPU 56, Thread 1, Cycles: 448
DPU 56, Thread 2, Cycles: 480
DPU 56, Thread 3, Cycles: 464
DPU 56, Thread 4, Cycles: 496
DPU 56, Thread 5, Cycles: 496
DPU 56, Thread 6, Cycles: 512
DPU 56, Thread 7, Cycles: 544
DPU 56, Thread 8, Cycles: 560
DPU 56, Thread 9, Cycles: 576
DPU 56, Thread 10, Cycles: 576
DPU 56, Thread 11, Cycles: 576
DPU 56, Thread 12, Cycles: 576
DPU 56, Thread 13, Cycles: 576
DPU 56, Thread 14, Cycles: 592
DPU 56, Thread 15, Cycles: 384
DPU 57, Thread 0, Cycles: 576
DPU 57, Thread 1, Cycles: 448
DPU 57, Thread 2, Cycles: 480
DPU 57, Thread 3, Cycles: 464
DPU 57, Thread 4, Cycles: 496
DPU 57, Thread 5, Cycles: 496
DPU 57, Thread 6, Cycles: 512
DPU 57, Thread 7, Cycles: 544
DPU 57, Thread 8, Cycles: 560
DPU 57, Thread 9, Cycles: 576
DPU 57, Thread 10, Cycles: 576
DPU 57, Thread 11, Cycles: 576
DPU 57, Thread 12, Cycles: 576
DPU 57, Thread 13, Cycles: 576
DPU 57, Thread 14, Cycles: 592
DPU 57, Thread 15, Cycles: 384
DPU 58, Thread 0, Cycles: 576
DPU 58, Thread 1, Cycles: 448
DPU 58, Thread 2, Cycles: 480
DPU 58, Thread 3, Cycles: 464
DPU 58, Thread 4, Cycles: 496
DPU 58, Thread 5, Cycles: 496
DPU 58, Thread 6, Cycles: 512
DPU 58, Thread 7, Cycles: 544
DPU 58, Thread 8, Cycles: 560
DPU 58, Thread 9, Cycles: 576
DPU 58, Thread 10, Cycles: 576
DPU 58, Thread 11, Cycles: 576
DPU 58, Thread 12, Cycles: 576
DPU 58, Thread 13, Cycles: 576
DPU 58, Thread 14, Cycles: 592
DPU 58, Thread 15, Cycles: 384
DPU 59, Thread 0, Cycles: 576
DPU 59, Thread 1, Cycles: 448
DPU 59, Thread 2, Cycles: 480
DPU 59, Thread 3, Cycles: 464
DPU 59, Thread 4, Cycles: 496
DPU 59, Thread 5, Cycles: 496
DPU 59, Thread 6, Cycles: 512
DPU 59, Thread 7, Cycles: 544
DPU 59, Thread 8, Cycles: 560
DPU 59, Thread 9, Cycles: 576
DPU 59, Thread 10, Cycles: 576
DPU 59, Thread 11, Cycles: 576
DPU 59, Thread 12, Cycles: 576
DPU 59, Thread 13, Cycles: 576
DPU 59, Thread 14, Cycles: 592
DPU 59, Thread 15, Cycles: 384
DPU 60, Thread 0, Cycles: 576
DPU 60, Thread 1, Cycles: 448
DPU 60, Thread 2, Cycles: 480
DPU 60, Thread 3, Cycles: 464
DPU 60, Thread 4, Cycles: 496
DPU 60, Thread 5, Cycles: 496
DPU 60, Thread 6, Cycles: 512
DPU 60, Thread 7, Cycles: 544
DPU 60, Thread 8, Cycles: 560
DPU 60, Thread 9, Cycles: 576
DPU 60, Thread 10, Cycles: 576
DPU 60, Thread 11, Cycles: 576
DPU 60, Thread 12, Cycles: 576
DPU 60, Thread 13, Cycles: 576
DPU 60, Thread 14, Cycles: 592
DPU 60, Thread 15, Cycles: 384
DPU 61, Thread 0, Cycles: 576
DPU 61, Thread 1, Cycles: 448
DPU 61, Thread 2, Cycles: 480
DPU 61, Thread 3, Cycles: 464
DPU 61, Thread 4, Cycles: 496
DPU 61, Thread 5, Cycles: 496
DPU 61, Thread 6, Cycles: 512
DPU 61, Thread 7, Cycles: 544
DPU 61, Thread 8, Cycles: 560
DPU 61, Thread 9, Cycles: 576
DPU 61, Thread 10, Cycles: 576
DPU 61, Thread 11, Cycles: 576
DPU 61, Thread 12, Cycles: 576
DPU 61, Thread 13, Cycles: 576
DPU 61, Thread 14, Cycles: 592
DPU 61, Thread 15, Cycles: 384
DPU 62, Thread 0, Cycles: 576
DPU 62, Thread 1, Cycles: 448
DPU 62, Thread 2, Cycles: 480
DPU 62, Thread 3, Cycles: 464
DPU 62, Thread 4, Cycles: 496
DPU 62, Thread 5, Cycles: 496
DPU 62, Thread 6, Cycles: 512
DPU 62, Thread 7, Cycles: 544
DPU 62, Thread 8, Cycles: 560
DPU 62, Thread 9, Cycles: 576
DPU 62, Thread 10, Cycles: 576
DPU 62, Thread 11, Cycles: 576
DPU 62, Thread 12, Cycles: 576
DPU 62, Thread 13, Cycles: 576
DPU 62, Thread 14, Cycles: 592
DPU 62, Thread 15, Cycles: 384
DPU 63, Thread 0, Cycles: 576
DPU 63, Thread 1, Cycles: 448
DPU 63, Thread 2, Cycles: 480
DPU 63, Thread 3, Cycles: 464
DPU 63, Thread 4, Cycles: 496
DPU 63, Thread 5, Cycles: 496
DPU 63, Thread 6, Cycles: 512
DPU 63, Thread 7, Cycles: 544
DPU 63, Thread 8, Cycles: 560
DPU 63, Thread 9, Cycles: 576
DPU 63, Thread 10, Cycles: 576
DPU 63, Thread 11, Cycles: 576
DPU 63, Thread 12, Cycles: 576
DPU 63, Thread 13, Cycles: 576
DPU 63, Thread 14, Cycles: 592
DPU 63, Thread 15, Cycles: 384
Bottleneck (max cycle): 592
